drug_a_name,drug_b_name,cell_line,synergy,fold
TEMOZOLOMIDE,MK-8669,OCUBM,39.21886356,8
TEMOZOLOMIDE,MK-8669,OV90,19.84242261,8
TEMOZOLOMIDE,MK-8669,OVCAR3,19.15412051,8
TEMOZOLOMIDE,MK-8669,PA1,15.31534629,8
TEMOZOLOMIDE,MK-8669,RKO,31.38914651,8
TEMOZOLOMIDE,MK-8669,RPMI7951,35.84369536,8
TEMOZOLOMIDE,MK-8669,SKMEL30,50.21066429,8
TEMOZOLOMIDE,MK-8669,SKMES1,41.62534471,8
TEMOZOLOMIDE,MK-8669,SKOV3,12.1359172,8
TEMOZOLOMIDE,MK-8669,SW620,12.04095442,8
TEMOZOLOMIDE,MK-8669,SW837,-15.19755964,8
TEMOZOLOMIDE,MK-8669,T47D,0.224208936,8
TEMOZOLOMIDE,MK-8669,UACC62,28.00742879,8
TEMOZOLOMIDE,MK-8669,UWB1289BRCA1,35.04323274,8
TEMOZOLOMIDE,MK-8669,UWB1289,36.48405215,8
TEMOZOLOMIDE,MK-8669,VCAP,5.557310918,8
TEMOZOLOMIDE,MK-8669,ZR751,2.408610005,8
TEMOZOLOMIDE,MK-8776,A2058,135.2884354,9
TEMOZOLOMIDE,MK-8776,A2058,121.3549768,9
TEMOZOLOMIDE,MK-8776,A2780,2.410612698,9
TEMOZOLOMIDE,MK-8776,A375,29.98915899,9
TEMOZOLOMIDE,MK-8776,A375,7.610773857,9
TEMOZOLOMIDE,MK-8776,A427,88.19953849,9
TEMOZOLOMIDE,MK-8776,A427,93.9220891,9
TEMOZOLOMIDE,MK-8776,CAOV3,19.3067462,9
TEMOZOLOMIDE,MK-8776,CAOV3,-10.38167618,9
TEMOZOLOMIDE,MK-8776,COLO320DM,47.97157248,9
TEMOZOLOMIDE,MK-8776,COLO320DM,53.48132816,9
TEMOZOLOMIDE,MK-8776,DLD1,-3.53470621,9
TEMOZOLOMIDE,MK-8776,EFM192B,-2.614796513,9
TEMOZOLOMIDE,MK-8776,EFM192B,21.27810657,9
TEMOZOLOMIDE,MK-8776,ES2,25.39389359,9
TEMOZOLOMIDE,MK-8776,ES2,-7.133399143,9
TEMOZOLOMIDE,MK-8776,HCT116,-0.25582538,9
TEMOZOLOMIDE,MK-8776,HCT116,-2.567330959,9
TEMOZOLOMIDE,MK-8776,HT144,0.564176892,9
TEMOZOLOMIDE,MK-8776,HT29,-6.106198035,9
TEMOZOLOMIDE,MK-8776,HT29,-12.61112368,9
TEMOZOLOMIDE,MK-8776,KPL1,-17.33442044,9
TEMOZOLOMIDE,MK-8776,LNCAP,18.62031817,9
TEMOZOLOMIDE,MK-8776,LOVO,5.774271265,9
TEMOZOLOMIDE,MK-8776,LOVO,11.60406054,9
TEMOZOLOMIDE,MK-8776,MDAMB436,14.70766583,9
TEMOZOLOMIDE,MK-8776,MSTO,8.318439843,9
TEMOZOLOMIDE,MK-8776,NCIH1650,-12.68825711,9
TEMOZOLOMIDE,MK-8776,NCIH1650,0.145029524,9
TEMOZOLOMIDE,MK-8776,NCIH2122,-23.80632904,9
TEMOZOLOMIDE,MK-8776,NCIH2122,-15.52283433,9
TEMOZOLOMIDE,MK-8776,NCIH23,-144.235702,9
TEMOZOLOMIDE,MK-8776,NCIH23,-13.54555865,9
TEMOZOLOMIDE,MK-8776,NCIH460,-9.21820716,9
TEMOZOLOMIDE,MK-8776,NCIH520,4.631653414,9
TEMOZOLOMIDE,MK-8776,OCUBM,16.10480871,9
TEMOZOLOMIDE,MK-8776,OV90,17.65172459,9
TEMOZOLOMIDE,MK-8776,OVCAR3,3.655183361,9
TEMOZOLOMIDE,MK-8776,PA1,10.10738966,9
TEMOZOLOMIDE,MK-8776,PA1,3.678088313,9
TEMOZOLOMIDE,MK-8776,RKO,4.905890852,9
TEMOZOLOMIDE,MK-8776,RPMI7951,21.96791546,9
TEMOZOLOMIDE,MK-8776,SKMEL30,64.66499193,9
TEMOZOLOMIDE,MK-8776,SKMES1,-4.302925531,9
TEMOZOLOMIDE,MK-8776,SKOV3,24.18053227,9
TEMOZOLOMIDE,MK-8776,SW620,31.39099833,9
TEMOZOLOMIDE,MK-8776,SW620,41.89963642,9
TEMOZOLOMIDE,MK-8776,SW837,-35.30482667,9
TEMOZOLOMIDE,MK-8776,T47D,-35.27358527,9
TEMOZOLOMIDE,MK-8776,UACC62,7.286754107,9
TEMOZOLOMIDE,MK-8776,UWB1289BRCA1,-7.803476464,9
TEMOZOLOMIDE,MK-8776,UWB1289,-9.867050735,9
TEMOZOLOMIDE,MK-8776,VCAP,9.438605325,9
TEMOZOLOMIDE,MK-8776,ZR751,-50.1731666,9
TEMOZOLOMIDE,OXALIPLATIN,A2058,-0.074702485,8
TEMOZOLOMIDE,OXALIPLATIN,A2780,-22.91617992,8
TEMOZOLOMIDE,OXALIPLATIN,A375,-3.576678469,8
TEMOZOLOMIDE,OXALIPLATIN,A427,-0.59311151,8
TEMOZOLOMIDE,OXALIPLATIN,CAOV3,-76.56862703,8
TEMOZOLOMIDE,OXALIPLATIN,COLO320DM,12.25904511,8
TEMOZOLOMIDE,OXALIPLATIN,DLD1,-10.60067865,8
TEMOZOLOMIDE,OXALIPLATIN,EFM192B,-10.27981043,8
TEMOZOLOMIDE,OXALIPLATIN,ES2,-10.3039747,8
TEMOZOLOMIDE,OXALIPLATIN,HCT116,5.69984554,8
TEMOZOLOMIDE,OXALIPLATIN,HT144,-24.34969002,8
TEMOZOLOMIDE,OXALIPLATIN,HT29,-17.08929247,8
TEMOZOLOMIDE,OXALIPLATIN,KPL1,6.486554674,8
TEMOZOLOMIDE,OXALIPLATIN,LNCAP,-14.06947272,8
TEMOZOLOMIDE,OXALIPLATIN,LOVO,-34.21970381,8
TEMOZOLOMIDE,OXALIPLATIN,MDAMB436,-20.74977203,8
TEMOZOLOMIDE,OXALIPLATIN,MSTO,-35.6369866,8
TEMOZOLOMIDE,OXALIPLATIN,NCIH1650,-27.56026059,8
TEMOZOLOMIDE,OXALIPLATIN,NCIH2122,-4.840328705,8
TEMOZOLOMIDE,OXALIPLATIN,NCIH23,-37.33057271,8
TEMOZOLOMIDE,OXALIPLATIN,NCIH460,-32.83767414,8
TEMOZOLOMIDE,OXALIPLATIN,NCIH520,-8.755629817,8
TEMOZOLOMIDE,OXALIPLATIN,OCUBM,21.76287444,8
TEMOZOLOMIDE,OXALIPLATIN,OV90,-11.45324928,8
TEMOZOLOMIDE,OXALIPLATIN,OVCAR3,-25.59162775,8
TEMOZOLOMIDE,OXALIPLATIN,PA1,-27.2446519,8
TEMOZOLOMIDE,OXALIPLATIN,RKO,25.1805488,8
TEMOZOLOMIDE,OXALIPLATIN,RPMI7951,-15.24252986,8
TEMOZOLOMIDE,OXALIPLATIN,SKMEL30,13.4658802,8
TEMOZOLOMIDE,OXALIPLATIN,SKMES1,-6.613654735,8
TEMOZOLOMIDE,OXALIPLATIN,SKOV3,-22.40607853,8
TEMOZOLOMIDE,OXALIPLATIN,SW620,-0.625147553,8
TEMOZOLOMIDE,OXALIPLATIN,SW837,-23.1506391,8
TEMOZOLOMIDE,OXALIPLATIN,T47D,17.88373334,8
TEMOZOLOMIDE,OXALIPLATIN,UACC62,-15.60619216,8
TEMOZOLOMIDE,OXALIPLATIN,UWB1289BRCA1,-22.81828272,8
TEMOZOLOMIDE,OXALIPLATIN,UWB1289,-8.149713403,8
TEMOZOLOMIDE,OXALIPLATIN,VCAP,-23.16656545,8
TEMOZOLOMIDE,OXALIPLATIN,ZR751,-58.8760438,8
TEMOZOLOMIDE,PD325901,A2058,37.10782277,8
TEMOZOLOMIDE,PD325901,A2780,11.52767113,8
TEMOZOLOMIDE,PD325901,A375,-0.477552323,8
TEMOZOLOMIDE,PD325901,A427,43.19257115,8
TEMOZOLOMIDE,PD325901,CAOV3,-16.86903332,8
TEMOZOLOMIDE,PD325901,COLO320DM,-2.985855482,8
TEMOZOLOMIDE,PD325901,DLD1,3.56838166,8
TEMOZOLOMIDE,PD325901,EFM192B,-45.77880245,8
TEMOZOLOMIDE,PD325901,ES2,46.51055745,8
TEMOZOLOMIDE,PD325901,HCT116,-12.89104904,8
TEMOZOLOMIDE,PD325901,HT144,-2.301766287,8
TEMOZOLOMIDE,PD325901,HT29,-11.54813233,8
TEMOZOLOMIDE,PD325901,KPL1,-17.7324356,8
TEMOZOLOMIDE,PD325901,LNCAP,-5.516176003,8
TEMOZOLOMIDE,PD325901,LOVO,-6.771502583,8
TEMOZOLOMIDE,PD325901,MDAMB436,4.970252389,8
TEMOZOLOMIDE,PD325901,MSTO,-3.00072896,8
TEMOZOLOMIDE,PD325901,NCIH1650,-23.91874311,8
TEMOZOLOMIDE,PD325901,NCIH2122,-1.603763805,8
TEMOZOLOMIDE,PD325901,NCIH23,-19.21524146,8
TEMOZOLOMIDE,PD325901,NCIH460,6.87623632,8
TEMOZOLOMIDE,PD325901,NCIH520,2.365406671,8
TEMOZOLOMIDE,PD325901,OCUBM,5.033871932,8
TEMOZOLOMIDE,PD325901,OV90,3.311267401,8
TEMOZOLOMIDE,PD325901,OVCAR3,18.30311997,8
TEMOZOLOMIDE,PD325901,PA1,8.908352495,8
TEMOZOLOMIDE,PD325901,RKO,1.359386402,8
TEMOZOLOMIDE,PD325901,RPMI7951,21.90448437,8
TEMOZOLOMIDE,PD325901,SKMEL30,2.438363519,8
TEMOZOLOMIDE,PD325901,SKMES1,-15.06437597,8
TEMOZOLOMIDE,PD325901,SKOV3,-18.88124937,8
TEMOZOLOMIDE,PD325901,SW620,14.76678855,8
TEMOZOLOMIDE,PD325901,SW837,-5.99569534,8
TEMOZOLOMIDE,PD325901,T47D,-13.59839648,8
TEMOZOLOMIDE,PD325901,UACC62,-10.37817968,8
TEMOZOLOMIDE,PD325901,UWB1289BRCA1,13.69777759,8
TEMOZOLOMIDE,PD325901,UWB1289,1.897638676,8
TEMOZOLOMIDE,PD325901,VCAP,-31.43592561,8
TEMOZOLOMIDE,PD325901,ZR751,-36.25157619,8
TEMOZOLOMIDE,SN-38,A2058,8.482931463,8
TEMOZOLOMIDE,SN-38,A2780,3.413486353,8
TEMOZOLOMIDE,SN-38,A375,-5.001993598,8
TEMOZOLOMIDE,SN-38,A427,6.07254456,8
TEMOZOLOMIDE,SN-38,CAOV3,-38.35767411,8
TEMOZOLOMIDE,SN-38,COLO320DM,0.113469958,8
TEMOZOLOMIDE,SN-38,DLD1,-14.23179807,8
TEMOZOLOMIDE,SN-38,EFM192B,-36.39302292,8
TEMOZOLOMIDE,SN-38,ES2,2.769035533,8
TEMOZOLOMIDE,SN-38,HCT116,-9.556941325,8
TEMOZOLOMIDE,SN-38,HT144,-35.9449781,8
TEMOZOLOMIDE,SN-38,HT29,-7.888423637,8
TEMOZOLOMIDE,SN-38,KPL1,-17.39078427,8
TEMOZOLOMIDE,SN-38,LNCAP,3.932686085,8
TEMOZOLOMIDE,SN-38,LOVO,-29.84824188,8
TEMOZOLOMIDE,SN-38,MDAMB436,-2.572013398,8
TEMOZOLOMIDE,SN-38,MSTO,-2.317765271,8
TEMOZOLOMIDE,SN-38,NCIH1650,-33.43385696,8
TEMOZOLOMIDE,SN-38,NCIH2122,-13.72631485,8
TEMOZOLOMIDE,SN-38,NCIH23,-19.76704375,8
TEMOZOLOMIDE,SN-38,NCIH460,-14.7813804,8
TEMOZOLOMIDE,SN-38,NCIH520,-8.991422975,8
TEMOZOLOMIDE,SN-38,OCUBM,-8.244926843,8
TEMOZOLOMIDE,SN-38,OV90,-19.00683575,8
TEMOZOLOMIDE,SN-38,OVCAR3,4.753121759,8
TEMOZOLOMIDE,SN-38,PA1,3.373878115,8
TEMOZOLOMIDE,SN-38,RKO,-12.0477968,8
TEMOZOLOMIDE,SN-38,RPMI7951,-4.027660591,8
TEMOZOLOMIDE,SN-38,SKMEL30,8.452621101,8
TEMOZOLOMIDE,SN-38,SKMES1,4.804985714,8
TEMOZOLOMIDE,SN-38,SKOV3,-22.21048262,8
TEMOZOLOMIDE,SN-38,SW620,8.969655902,8
TEMOZOLOMIDE,SN-38,SW837,-37.07104306,8
TEMOZOLOMIDE,SN-38,T47D,-81.09317162,8
TEMOZOLOMIDE,SN-38,UACC62,-5.235666195,8
TEMOZOLOMIDE,SN-38,UWB1289BRCA1,9.128156961,8
TEMOZOLOMIDE,SN-38,UWB1289,14.04611122,8
TEMOZOLOMIDE,SN-38,VCAP,-12.43379703,8
TEMOZOLOMIDE,SN-38,ZR751,-64.47985647,8
TEMOZOLOMIDE,SORAFENIB,A2058,-1.019573635,8
TEMOZOLOMIDE,SORAFENIB,A2780,4.703473465,8
TEMOZOLOMIDE,SORAFENIB,A375,11.60283778,8
TEMOZOLOMIDE,SORAFENIB,A427,22.68068564,8
TEMOZOLOMIDE,SORAFENIB,CAOV3,-4.690960861,8
TEMOZOLOMIDE,SORAFENIB,COLO320DM,10.78041542,8
TEMOZOLOMIDE,SORAFENIB,DLD1,12.37475825,8
TEMOZOLOMIDE,SORAFENIB,EFM192B,-4.214872973,8
TEMOZOLOMIDE,SORAFENIB,ES2,3.18610254,8
TEMOZOLOMIDE,SORAFENIB,HCT116,10.89744473,8
TEMOZOLOMIDE,SORAFENIB,HT144,3.502094902,8
TEMOZOLOMIDE,SORAFENIB,HT29,-3.1063573,8
TEMOZOLOMIDE,SORAFENIB,KPL1,0.477779787,8
TEMOZOLOMIDE,SORAFENIB,LNCAP,-11.4422593,8
TEMOZOLOMIDE,SORAFENIB,LOVO,-7.361379537,8
TEMOZOLOMIDE,SORAFENIB,MDAMB436,6.760402461,8
TEMOZOLOMIDE,SORAFENIB,MSTO,-11.09112855,8
TEMOZOLOMIDE,SORAFENIB,NCIH1650,-5.475247986,8
TEMOZOLOMIDE,SORAFENIB,NCIH2122,-2.439074493,8
TEMOZOLOMIDE,SORAFENIB,NCIH23,-0.344795528,8
TEMOZOLOMIDE,SORAFENIB,NCIH460,5.362229969,8
TEMOZOLOMIDE,SORAFENIB,NCIH520,13.82210367,8
TEMOZOLOMIDE,SORAFENIB,OCUBM,8.520548277,8
TEMOZOLOMIDE,SORAFENIB,OV90,11.89861617,8
TEMOZOLOMIDE,SORAFENIB,OVCAR3,-11.49236987,8
TEMOZOLOMIDE,SORAFENIB,PA1,13.32203108,8
TEMOZOLOMIDE,SORAFENIB,RKO,16.90976066,8
TEMOZOLOMIDE,SORAFENIB,RPMI7951,-2.725051066,8
TEMOZOLOMIDE,SORAFENIB,SKMEL30,7.041864526,8
TEMOZOLOMIDE,SORAFENIB,SKMES1,24.59771309,8
TEMOZOLOMIDE,SORAFENIB,SKOV3,11.98839941,8
TEMOZOLOMIDE,SORAFENIB,SW620,5.611064269,8
TEMOZOLOMIDE,SORAFENIB,SW837,4.576493335,8
TEMOZOLOMIDE,SORAFENIB,T47D,13.22003559,8
TEMOZOLOMIDE,SORAFENIB,UACC62,12.23240076,8
TEMOZOLOMIDE,SORAFENIB,UWB1289BRCA1,7.884209484,8
TEMOZOLOMIDE,SORAFENIB,UWB1289,7.971181185,8
TEMOZOLOMIDE,SORAFENIB,VCAP,12.24034409,8
TEMOZOLOMIDE,SORAFENIB,ZR751,-34.87701752,8
TEMOZOLOMIDE,TOPOTECAN,A2058,10.18331052,8
TEMOZOLOMIDE,TOPOTECAN,A2780,10.51804778,8
TEMOZOLOMIDE,TOPOTECAN,A375,6.191624564,8
TEMOZOLOMIDE,TOPOTECAN,A427,10.89726154,8
TEMOZOLOMIDE,TOPOTECAN,CAOV3,9.418640609,8
TEMOZOLOMIDE,TOPOTECAN,COLO320DM,2.447440616,8
TEMOZOLOMIDE,TOPOTECAN,DLD1,13.76578856,8
TEMOZOLOMIDE,TOPOTECAN,EFM192B,1.398051992,8
TEMOZOLOMIDE,TOPOTECAN,ES2,10.20258594,8
TEMOZOLOMIDE,TOPOTECAN,HCT116,7.755546094,8
TEMOZOLOMIDE,TOPOTECAN,HT144,0.807190773,8
TEMOZOLOMIDE,TOPOTECAN,HT29,13.50402613,8
TEMOZOLOMIDE,TOPOTECAN,KPL1,-8.372166016,8
TEMOZOLOMIDE,TOPOTECAN,LNCAP,-130.8320847,8
TEMOZOLOMIDE,TOPOTECAN,LOVO,-7.742677237,8
TEMOZOLOMIDE,TOPOTECAN,MDAMB436,4.268886601,8
TEMOZOLOMIDE,TOPOTECAN,MSTO,11.80760232,8
TEMOZOLOMIDE,TOPOTECAN,NCIH1650,-7.104534365,8
TEMOZOLOMIDE,TOPOTECAN,NCIH2122,5.042265577,8
TEMOZOLOMIDE,TOPOTECAN,NCIH23,3.032643715,8
TEMOZOLOMIDE,TOPOTECAN,NCIH460,-15.65452065,8
TEMOZOLOMIDE,TOPOTECAN,NCIH520,5.659525838,8
TEMOZOLOMIDE,TOPOTECAN,OCUBM,-6.289164687,8
TEMOZOLOMIDE,TOPOTECAN,OV90,8.395760607,8
TEMOZOLOMIDE,TOPOTECAN,OVCAR3,6.941709052,8
TEMOZOLOMIDE,TOPOTECAN,PA1,-3.608267057,8
TEMOZOLOMIDE,TOPOTECAN,RKO,5.016993954,8
TEMOZOLOMIDE,TOPOTECAN,RPMI7951,6.245932136,8
TEMOZOLOMIDE,TOPOTECAN,SKMEL30,20.6515056,8
TEMOZOLOMIDE,TOPOTECAN,SKMES1,22.16661787,8
TEMOZOLOMIDE,TOPOTECAN,SKOV3,-14.20781623,8
TEMOZOLOMIDE,TOPOTECAN,SW620,12.67525627,8
TEMOZOLOMIDE,TOPOTECAN,SW837,-12.06393634,8
TEMOZOLOMIDE,TOPOTECAN,T47D,8.442079836,8
TEMOZOLOMIDE,TOPOTECAN,UACC62,11.7003691,8
TEMOZOLOMIDE,TOPOTECAN,UWB1289BRCA1,9.025306295,8
TEMOZOLOMIDE,TOPOTECAN,UWB1289,-4.591597564,8
TEMOZOLOMIDE,TOPOTECAN,VCAP,8.426893968,8
TEMOZOLOMIDE,TOPOTECAN,ZR751,-29.68251629,8
TOPOTECAN,BEZ-235,A2058,5.400582104,8
TOPOTECAN,BEZ-235,A2780,8.382455679,8
TOPOTECAN,BEZ-235,A375,24.10423562,8
TOPOTECAN,BEZ-235,A427,37.86464677,8
TOPOTECAN,BEZ-235,CAOV3,7.409308379,8
TOPOTECAN,BEZ-235,COLO320DM,31.22917282,8
TOPOTECAN,BEZ-235,DLD1,20.49457133,8
TOPOTECAN,BEZ-235,EFM192B,2.726891003,8
TOPOTECAN,BEZ-235,ES2,16.31012519,8
TOPOTECAN,BEZ-235,HCT116,21.17556739,8
TOPOTECAN,BEZ-235,HT144,48.75629793,8
TOPOTECAN,BEZ-235,HT29,21.72575205,8
TOPOTECAN,BEZ-235,KPL1,35.5881672,8
TOPOTECAN,BEZ-235,LNCAP,68.80060551,8
TOPOTECAN,BEZ-235,LOVO,14.12689082,8
TOPOTECAN,BEZ-235,MDAMB436,25.39898136,8
TOPOTECAN,BEZ-235,MSTO,15.74403461,8
TOPOTECAN,BEZ-235,NCIH1650,21.36557399,8
TOPOTECAN,BEZ-235,NCIH2122,18.34027931,8
TOPOTECAN,BEZ-235,NCIH23,1.793275212,8
TOPOTECAN,BEZ-235,NCIH460,16.75606742,8
TOPOTECAN,BEZ-235,NCIH520,22.1998106,8
TOPOTECAN,BEZ-235,OCUBM,-1.460235678,8
TOPOTECAN,BEZ-235,OV90,8.174700409,8
TOPOTECAN,BEZ-235,OVCAR3,11.51198881,8
TOPOTECAN,BEZ-235,PA1,-9.723735107,8
TOPOTECAN,BEZ-235,RKO,26.36018076,8
TOPOTECAN,BEZ-235,RPMI7951,-2.543142071,8
TOPOTECAN,BEZ-235,SKMEL30,23.4691515,8
TOPOTECAN,BEZ-235,SKMES1,17.97973372,8
TOPOTECAN,BEZ-235,SKOV3,7.25158398,8
TOPOTECAN,BEZ-235,SW620,17.19982758,8
TOPOTECAN,BEZ-235,SW837,25.18286399,8
TOPOTECAN,BEZ-235,T47D,57.24360015,8
TOPOTECAN,BEZ-235,UACC62,24.41310053,8
TOPOTECAN,BEZ-235,UWB1289BRCA1,29.34843835,8
TOPOTECAN,BEZ-235,UWB1289,4.422258101,8
TOPOTECAN,BEZ-235,VCAP,21.16222094,8
TOPOTECAN,BEZ-235,ZR751,23.2342723,8
TOPOTECAN,DINACICLIB,A2058,-8.472477693,8
TOPOTECAN,DINACICLIB,A2780,-0.66444986,8
TOPOTECAN,DINACICLIB,A375,-6.715052888,8
TOPOTECAN,DINACICLIB,A427,5.330380916,8
TOPOTECAN,DINACICLIB,CAOV3,-1.566734769,8
TOPOTECAN,DINACICLIB,COLO320DM,-3.542421579,8
TOPOTECAN,DINACICLIB,DLD1,3.219815732,8
TOPOTECAN,DINACICLIB,EFM192B,-4.597923065,8
TOPOTECAN,DINACICLIB,ES2,-6.985294531,8
TOPOTECAN,DINACICLIB,HCT116,3.270610318,8
TOPOTECAN,DINACICLIB,HT144,9.842055344,8
TOPOTECAN,DINACICLIB,HT29,-17.07016604,8
TOPOTECAN,DINACICLIB,KPL1,13.9105726,8
TOPOTECAN,DINACICLIB,LNCAP,-163.0968503,8
TOPOTECAN,DINACICLIB,LOVO,-2.24043516,8
TOPOTECAN,DINACICLIB,MDAMB436,0.4169935,8
TOPOTECAN,DINACICLIB,MSTO,1.148705204,8
TOPOTECAN,DINACICLIB,NCIH1650,-29.45369647,8
TOPOTECAN,DINACICLIB,NCIH2122,6.112842114,8
TOPOTECAN,DINACICLIB,NCIH23,-16.75045261,8
TOPOTECAN,DINACICLIB,NCIH460,-17.62474375,8
TOPOTECAN,DINACICLIB,NCIH520,2.432977907,8
TOPOTECAN,DINACICLIB,OCUBM,-10.02756657,8
TOPOTECAN,DINACICLIB,OV90,-0.074441106,8
TOPOTECAN,DINACICLIB,OVCAR3,-13.89918101,8
TOPOTECAN,DINACICLIB,PA1,-8.434209345,8
TOPOTECAN,DINACICLIB,RKO,0.3211472,8
TOPOTECAN,DINACICLIB,RPMI7951,-8.175292953,8
TOPOTECAN,DINACICLIB,SKMEL30,0.294677473,8
TOPOTECAN,DINACICLIB,SKMES1,-14.2633707,8
TOPOTECAN,DINACICLIB,SKOV3,-21.79274166,8
TOPOTECAN,DINACICLIB,SW620,-1.984011574,8
TOPOTECAN,DINACICLIB,SW837,-15.89758946,8
TOPOTECAN,DINACICLIB,T47D,-9.764205037,8
TOPOTECAN,DINACICLIB,UACC62,10.99981772,8
TOPOTECAN,DINACICLIB,UWB1289BRCA1,-1.940911025,8
TOPOTECAN,DINACICLIB,UWB1289,-12.18227942,8
TOPOTECAN,DINACICLIB,VCAP,-4.531403458,8
TOPOTECAN,DINACICLIB,ZR751,3.959176363,8
TOPOTECAN,MK-8776,A2058,41.56384819,8
TOPOTECAN,MK-8776,A2780,4.650937206,8
TOPOTECAN,MK-8776,A375,7.269429984,8
TOPOTECAN,MK-8776,A427,28.95509979,8
TOPOTECAN,MK-8776,CAOV3,9.822673204,8
TOPOTECAN,MK-8776,COLO320DM,17.7517146,8
TOPOTECAN,MK-8776,DLD1,12.24335276,8
TOPOTECAN,MK-8776,EFM192B,9.286129562,8
TOPOTECAN,MK-8776,ES2,-6.186443922,8
TOPOTECAN,MK-8776,HCT116,12.2187679,8
TOPOTECAN,MK-8776,HT144,28.50008464,8
TOPOTECAN,MK-8776,HT29,24.07706293,8
TOPOTECAN,MK-8776,KPL1,18.6624639,8
TOPOTECAN,MK-8776,LNCAP,-138.9528981,8
TOPOTECAN,MK-8776,LOVO,2.991377196,8
TOPOTECAN,MK-8776,MDAMB436,12.00773808,8
TOPOTECAN,MK-8776,MSTO,-6.433455837,8
TOPOTECAN,MK-8776,NCIH1650,6.940397225,8
TOPOTECAN,MK-8776,NCIH2122,0.032771234,8
TOPOTECAN,MK-8776,NCIH23,15.31949959,8
TOPOTECAN,MK-8776,NCIH460,-34.59841245,8
TOPOTECAN,MK-8776,NCIH520,25.24708336,8
TOPOTECAN,MK-8776,OCUBM,11.67300027,8
TOPOTECAN,MK-8776,OV90,-7.227087298,8
TOPOTECAN,MK-8776,OVCAR3,64.52654229,8
TOPOTECAN,MK-8776,PA1,-15.91580362,8
TOPOTECAN,MK-8776,RKO,7.37019348,8
TOPOTECAN,MK-8776,RPMI7951,-3.257305398,8
TOPOTECAN,MK-8776,SKMEL30,61.59177394,8
TOPOTECAN,MK-8776,SKMES1,-17.09816322,8
TOPOTECAN,MK-8776,SKOV3,1.062440513,8
TOPOTECAN,MK-8776,SW620,23.70635184,8
TOPOTECAN,MK-8776,SW837,13.10090829,8
TOPOTECAN,MK-8776,T47D,-49.75887192,8
TOPOTECAN,MK-8776,UACC62,-8.774902654,8
TOPOTECAN,MK-8776,UWB1289BRCA1,-1.260880967,8
TOPOTECAN,MK-8776,UWB1289,1.781049673,8
TOPOTECAN,MK-8776,VCAP,34.95452145,8
TOPOTECAN,MK-8776,ZR751,0.241786085,8
TOPOTECAN,SORAFENIB,A2058,-1.564872783,8
TOPOTECAN,SORAFENIB,A2780,2.526502022,8
TOPOTECAN,SORAFENIB,A375,0.778790034,8
TOPOTECAN,SORAFENIB,A427,7.691549703,8
TOPOTECAN,SORAFENIB,CAOV3,0.937476577,8
TOPOTECAN,SORAFENIB,COLO320DM,4.765716766,8
TOPOTECAN,SORAFENIB,DLD1,10.31131236,8
TOPOTECAN,SORAFENIB,EFM192B,-4.322938951,8
TOPOTECAN,SORAFENIB,ES2,-1.603023666,8
TOPOTECAN,SORAFENIB,HCT116,0.380811352,8
TOPOTECAN,SORAFENIB,HT144,5.481139474,8
TOPOTECAN,SORAFENIB,HT29,-12.21221116,8
TOPOTECAN,SORAFENIB,KPL1,4.791813357,8
TOPOTECAN,SORAFENIB,LNCAP,-6.847502168,8
TOPOTECAN,SORAFENIB,LOVO,-4.813212408,8
TOPOTECAN,SORAFENIB,MDAMB436,-4.875300207,8
TOPOTECAN,SORAFENIB,MSTO,-18.11747083,8
TOPOTECAN,SORAFENIB,NCIH1650,-0.100587978,8
TOPOTECAN,SORAFENIB,NCIH2122,0.320775059,8
TOPOTECAN,SORAFENIB,NCIH23,-2.98627311,8
TOPOTECAN,SORAFENIB,NCIH460,0.963147765,8
TOPOTECAN,SORAFENIB,NCIH520,13.54885898,8
TOPOTECAN,SORAFENIB,OCUBM,-12.21012085,8
TOPOTECAN,SORAFENIB,OV90,0.259897594,8
TOPOTECAN,SORAFENIB,OVCAR3,-30.49900045,8
TOPOTECAN,SORAFENIB,PA1,-1.116580043,8
TOPOTECAN,SORAFENIB,RKO,2.083250636,8
TOPOTECAN,SORAFENIB,RPMI7951,-0.136591391,8
TOPOTECAN,SORAFENIB,SKMEL30,3.410316369,8
TOPOTECAN,SORAFENIB,SKMES1,9.200603554,8
TOPOTECAN,SORAFENIB,SKOV3,-8.143919443,8
TOPOTECAN,SORAFENIB,SW620,1.676853063,8
TOPOTECAN,SORAFENIB,SW837,-7.730108831,8
TOPOTECAN,SORAFENIB,T47D,-12.75363736,8
TOPOTECAN,SORAFENIB,UACC62,6.953030341,8
TOPOTECAN,SORAFENIB,UWB1289BRCA1,-3.980011186,8
TOPOTECAN,SORAFENIB,UWB1289,-5.871132916,8
TOPOTECAN,SORAFENIB,VCAP,-5.749697079,8
TOPOTECAN,SORAFENIB,ZR751,-15.7705134,8
VINBLASTINE,ABT-888,A2058,-6.260305872,8
VINBLASTINE,ABT-888,A2780,-33.01039272,8
VINBLASTINE,ABT-888,A375,-33.66188078,8
VINBLASTINE,ABT-888,A427,-32.17034257,8
VINBLASTINE,ABT-888,CAOV3,-38.11192775,8
VINBLASTINE,ABT-888,COLO320DM,-3.833855194,8
VINBLASTINE,ABT-888,DLD1,-6.102604753,8
VINBLASTINE,ABT-888,EFM192B,-7.322745345,8
VINBLASTINE,ABT-888,ES2,-12.72149447,8
