drug_a_name,drug_b_name,cell_line,synergy,fold
MRK-003,METFORMIN,NCIH460,1.16189824,4
MRK-003,METFORMIN,NCIH520,3.628624552,4
MRK-003,METFORMIN,OCUBM,11.53990185,4
MRK-003,METFORMIN,OV90,5.774078397,4
MRK-003,METFORMIN,OVCAR3,17.55441479,4
MRK-003,METFORMIN,PA1,15.94576231,4
MRK-003,METFORMIN,RKO,14.36371724,4
MRK-003,METFORMIN,RPMI7951,9.591299438,4
MRK-003,METFORMIN,SKMEL30,12.10595899,4
MRK-003,METFORMIN,SKMES1,8.377894136,4
MRK-003,METFORMIN,SKOV3,16.14942959,4
MRK-003,METFORMIN,SW620,4.585373036,4
MRK-003,METFORMIN,SW837,3.690900769,4
MRK-003,METFORMIN,T47D,-3.468072324,4
MRK-003,METFORMIN,UACC62,4.793271365,4
MRK-003,METFORMIN,UWB1289BRCA1,-1.804655733,4
MRK-003,METFORMIN,UWB1289,4.616448967,4
MRK-003,METFORMIN,VCAP,6.160909159,4
MRK-003,METFORMIN,ZR751,-21.81015091,4
MRK-003,METHOTREXATE,A2058,-11.78689083,2
MRK-003,METHOTREXATE,A2780,-7.93443879,2
MRK-003,METHOTREXATE,A375,0.420419133,2
MRK-003,METHOTREXATE,A427,-9.91845698,2
MRK-003,METHOTREXATE,CAOV3,6.190581984,2
MRK-003,METHOTREXATE,COLO320DM,2.785692427,2
MRK-003,METHOTREXATE,DLD1,-1.43453354,2
MRK-003,METHOTREXATE,EFM192B,-2.184990655,2
MRK-003,METHOTREXATE,ES2,1.264067571,2
MRK-003,METHOTREXATE,HCT116,-26.02290232,2
MRK-003,METHOTREXATE,HT144,-5.913918535,2
MRK-003,METHOTREXATE,HT29,-10.62429454,2
MRK-003,METHOTREXATE,KPL1,-10.63755703,2
MRK-003,METHOTREXATE,LNCAP,-17.42900874,2
MRK-003,METHOTREXATE,LOVO,-1.57809904,2
MRK-003,METHOTREXATE,MDAMB436,3.59851124,2
MRK-003,METHOTREXATE,MSTO,-10.76062272,2
MRK-003,METHOTREXATE,NCIH1650,-2.191361727,2
MRK-003,METHOTREXATE,NCIH2122,3.560419712,2
MRK-003,METHOTREXATE,NCIH23,-9.668439387,2
MRK-003,METHOTREXATE,NCIH460,-19.69008055,2
MRK-003,METHOTREXATE,NCIH520,-12.52320453,2
MRK-003,METHOTREXATE,OCUBM,0.676254185,2
MRK-003,METHOTREXATE,OV90,5.22995296,2
MRK-003,METHOTREXATE,OVCAR3,-23.98263167,2
MRK-003,METHOTREXATE,PA1,-24.27551074,2
MRK-003,METHOTREXATE,RKO,-24.15564438,2
MRK-003,METHOTREXATE,RPMI7951,9.990059163,2
MRK-003,METHOTREXATE,SKMEL30,-27.71425075,2
MRK-003,METHOTREXATE,SKMES1,1.892244397,2
MRK-003,METHOTREXATE,SKOV3,12.20443231,2
MRK-003,METHOTREXATE,SW620,2.425177915,2
MRK-003,METHOTREXATE,SW837,-1.279434578,2
MRK-003,METHOTREXATE,T47D,0.34477575,2
MRK-003,METHOTREXATE,UACC62,7.338616214,2
MRK-003,METHOTREXATE,UWB1289BRCA1,2.636655467,2
MRK-003,METHOTREXATE,UWB1289,4.100740088,2
MRK-003,METHOTREXATE,VCAP,-2.095320291,2
MRK-003,METHOTREXATE,ZR751,-17.22399904,2
MRK-003,MITOMYCINE,A2058,-1.783631557,1
MRK-003,MITOMYCINE,A2780,3.257554383,1
MRK-003,MITOMYCINE,A375,5.89856629,1
MRK-003,MITOMYCINE,A427,-0.461918765,1
MRK-003,MITOMYCINE,CAOV3,-4.419063595,1
MRK-003,MITOMYCINE,COLO320DM,2.024927377,1
MRK-003,MITOMYCINE,DLD1,-9.650036721,1
MRK-003,MITOMYCINE,EFM192B,-5.982131585,1
MRK-003,MITOMYCINE,ES2,-8.832368338,1
MRK-003,MITOMYCINE,HCT116,-12.58149629,1
MRK-003,MITOMYCINE,HT144,7.100950829,1
MRK-003,MITOMYCINE,HT29,1.839478078,1
MRK-003,MITOMYCINE,KPL1,14.2159551,1
MRK-003,MITOMYCINE,LNCAP,-12.72371469,1
MRK-003,MITOMYCINE,LOVO,7.006186703,1
MRK-003,MITOMYCINE,MDAMB436,2.455200003,1
MRK-003,MITOMYCINE,MSTO,-14.50481543,1
MRK-003,MITOMYCINE,NCIH1650,-9.191629022,1
MRK-003,MITOMYCINE,NCIH2122,-24.18387012,1
MRK-003,MITOMYCINE,NCIH23,-1.883283617,1
MRK-003,MITOMYCINE,NCIH460,-21.52474653,1
MRK-003,MITOMYCINE,NCIH520,0.383599201,1
MRK-003,MITOMYCINE,OCUBM,-7.166707677,1
MRK-003,MITOMYCINE,OV90,-4.533199973,1
MRK-003,MITOMYCINE,OVCAR3,15.52129697,1
MRK-003,MITOMYCINE,PA1,4.951873228,1
MRK-003,MITOMYCINE,RKO,-9.27179112,1
MRK-003,MITOMYCINE,RPMI7951,-6.006977126,1
MRK-003,MITOMYCINE,SKMEL30,8.49464226,1
MRK-003,MITOMYCINE,SKMES1,-12.56344269,1
MRK-003,MITOMYCINE,SKOV3,2.117958388,1
MRK-003,MITOMYCINE,SW620,0.908880471,1
MRK-003,MITOMYCINE,SW837,-3.673122383,1
MRK-003,MITOMYCINE,T47D,3.412548679,1
MRK-003,MITOMYCINE,UACC62,14.73257434,1
MRK-003,MITOMYCINE,UWB1289BRCA1,3.044441466,1
MRK-003,MITOMYCINE,UWB1289,-23.37720831,1
MRK-003,MITOMYCINE,VCAP,11.1309974,1
MRK-003,MITOMYCINE,ZR751,-7.965652086,1
MRK-003,MK-2206,A2058,18.16737982,3
MRK-003,MK-2206,A2780,31.07556128,3
MRK-003,MK-2206,A375,14.99986502,3
MRK-003,MK-2206,A427,28.18474833,3
MRK-003,MK-2206,CAOV3,67.16029107,3
MRK-003,MK-2206,COLO320DM,27.19646196,3
MRK-003,MK-2206,DLD1,15.20498157,3
MRK-003,MK-2206,EFM192B,-3.142078871,3
MRK-003,MK-2206,ES2,-0.290616217,3
MRK-003,MK-2206,HCT116,18.23044287,3
MRK-003,MK-2206,HT144,14.09822274,3
MRK-003,MK-2206,HT29,31.77448288,3
MRK-003,MK-2206,KPL1,8.182806338,3
MRK-003,MK-2206,LNCAP,14.62210478,3
MRK-003,MK-2206,LOVO,19.86313338,3
MRK-003,MK-2206,MDAMB436,11.23865368,3
MRK-003,MK-2206,MSTO,8.838357323,3
MRK-003,MK-2206,NCIH1650,41.67576786,3
MRK-003,MK-2206,NCIH2122,21.16487536,3
MRK-003,MK-2206,NCIH23,9.567568171,3
MRK-003,MK-2206,NCIH460,-1.917655377,3
MRK-003,MK-2206,NCIH520,27.50568919,3
MRK-003,MK-2206,OCUBM,8.476567697,3
MRK-003,MK-2206,OV90,23.14345045,3
MRK-003,MK-2206,OVCAR3,33.86543274,3
MRK-003,MK-2206,PA1,32.72115737,3
MRK-003,MK-2206,RKO,20.11165768,3
MRK-003,MK-2206,RPMI7951,20.65986193,3
MRK-003,MK-2206,SKMEL30,25.35310255,3
MRK-003,MK-2206,SKMES1,29.97436596,3
MRK-003,MK-2206,SKOV3,35.88559234,3
MRK-003,MK-2206,SW620,4.553545469,3
MRK-003,MK-2206,SW837,15.2640366,3
MRK-003,MK-2206,T47D,33.36781248,3
MRK-003,MK-2206,UACC62,13.37321153,3
MRK-003,MK-2206,UWB1289BRCA1,19.45736458,3
MRK-003,MK-2206,UWB1289,4.636966153,3
MRK-003,MK-2206,VCAP,27.66022432,3
MRK-003,MK-2206,ZR751,5.238238127,3
MRK-003,MK-4827,A2058,28.49852592,0
MRK-003,MK-4827,A2780,12.68772363,0
MRK-003,MK-4827,A375,12.74304055,0
MRK-003,MK-4827,A427,23.22175096,0
MRK-003,MK-4827,CAOV3,11.00562565,0
MRK-003,MK-4827,COLO320DM,14.10459295,0
MRK-003,MK-4827,DLD1,1.264074082,0
MRK-003,MK-4827,EFM192B,3.189160381,0
MRK-003,MK-4827,ES2,-9.642229233,0
MRK-003,MK-4827,HCT116,-2.437852972,0
MRK-003,MK-4827,HT144,3.031169829,0
MRK-003,MK-4827,HT29,12.53793162,0
MRK-003,MK-4827,KPL1,13.48925006,0
MRK-003,MK-4827,LNCAP,-6.246231846,0
MRK-003,MK-4827,LOVO,11.29190326,0
MRK-003,MK-4827,MDAMB436,13.46548288,0
MRK-003,MK-4827,MSTO,-6.378261661,0
MRK-003,MK-4827,NCIH1650,4.047455149,0
MRK-003,MK-4827,NCIH2122,17.17626168,0
MRK-003,MK-4827,NCIH23,21.88768163,0
MRK-003,MK-4827,NCIH460,-0.400266727,0
MRK-003,MK-4827,NCIH520,5.782653741,0
MRK-003,MK-4827,OCUBM,42.54056516,0
MRK-003,MK-4827,OV90,-5.721829717,0
MRK-003,MK-4827,OVCAR3,35.22367905,0
MRK-003,MK-4827,PA1,36.67663104,0
MRK-003,MK-4827,RKO,19.76165969,0
MRK-003,MK-4827,RPMI7951,19.87957678,0
MRK-003,MK-4827,SKMEL30,19.68976112,0
MRK-003,MK-4827,SKMES1,6.878431591,0
MRK-003,MK-4827,SKOV3,25.3685595,0
MRK-003,MK-4827,SW620,16.57447741,0
MRK-003,MK-4827,SW837,15.49310692,0
MRK-003,MK-4827,T47D,33.61059192,0
MRK-003,MK-4827,UACC62,13.93222198,0
MRK-003,MK-4827,UWB1289BRCA1,-15.60972641,0
MRK-003,MK-4827,UWB1289,-2.815561207,0
MRK-003,MK-4827,VCAP,12.1209564,0
MRK-003,MK-4827,ZR751,10.25340816,0
MRK-003,MK-5108,A2058,-4.042863815,4
MRK-003,MK-5108,A2780,4.667701586,4
MRK-003,MK-5108,A375,8.214578741,4
MRK-003,MK-5108,A427,0.878422302,4
MRK-003,MK-5108,CAOV3,8.437808302,4
MRK-003,MK-5108,COLO320DM,9.953165861,4
MRK-003,MK-5108,DLD1,4.495253192,4
MRK-003,MK-5108,EFM192B,-15.89077651,4
MRK-003,MK-5108,ES2,-9.365013864,4
MRK-003,MK-5108,HCT116,3.192687142,4
MRK-003,MK-5108,HT144,-6.399787334,4
MRK-003,MK-5108,HT29,10.44950611,4
MRK-003,MK-5108,KPL1,7.069766572,4
MRK-003,MK-5108,LNCAP,-33.88822665,4
MRK-003,MK-5108,LOVO,-0.916445312,4
MRK-003,MK-5108,MDAMB436,-3.563747659,4
MRK-003,MK-5108,MSTO,-8.815017627,4
MRK-003,MK-5108,NCIH1650,9.607459602,4
MRK-003,MK-5108,NCIH2122,-22.05619751,4
MRK-003,MK-5108,NCIH23,3.284677966,4
MRK-003,MK-5108,NCIH460,-15.95630222,4
MRK-003,MK-5108,NCIH520,-1.937932973,4
MRK-003,MK-5108,OCUBM,-0.714019664,4
MRK-003,MK-5108,OV90,2.669874215,4
MRK-003,MK-5108,OVCAR3,15.89283469,4
MRK-003,MK-5108,PA1,15.88227513,4
MRK-003,MK-5108,RKO,2.149031829,4
MRK-003,MK-5108,RPMI7951,3.466231093,4
MRK-003,MK-5108,SKMEL30,9.229608763,4
MRK-003,MK-5108,SKMES1,4.527862206,4
MRK-003,MK-5108,SKOV3,18.37447436,4
MRK-003,MK-5108,SW620,-1.481746644,4
MRK-003,MK-5108,SW837,6.976542372,4
MRK-003,MK-5108,T47D,-3.236148805,4
MRK-003,MK-5108,UACC62,5.442230565,4
MRK-003,MK-5108,UWB1289BRCA1,9.09313622,4
MRK-003,MK-5108,UWB1289,-11.51762899,4
MRK-003,MK-5108,VCAP,6.270205327,4
MRK-003,MK-5108,ZR751,-10.25615397,4
MRK-003,MK-8669,A2058,23.52644227,1
MRK-003,MK-8669,A2780,25.5228282,1
MRK-003,MK-8669,A375,19.46887372,1
MRK-003,MK-8669,A427,19.15769756,1
MRK-003,MK-8669,CAOV3,31.06830746,1
MRK-003,MK-8669,COLO320DM,23.90337544,1
MRK-003,MK-8669,DLD1,22.12702017,1
MRK-003,MK-8669,EFM192B,20.64180044,1
MRK-003,MK-8669,ES2,4.524496364,1
MRK-003,MK-8669,HCT116,3.073184696,1
MRK-003,MK-8669,HT144,13.17852035,1
MRK-003,MK-8669,HT29,26.29173532,1
MRK-003,MK-8669,KPL1,23.06844976,1
MRK-003,MK-8669,LNCAP,7.737613575,1
MRK-003,MK-8669,LOVO,29.67300707,1
MRK-003,MK-8669,MDAMB436,15.04271692,1
MRK-003,MK-8669,MSTO,9.885044697,1
MRK-003,MK-8669,NCIH1650,33.2488083,1
MRK-003,MK-8669,NCIH2122,2.413493855,1
MRK-003,MK-8669,NCIH23,12.38297913,1
MRK-003,MK-8669,NCIH460,-1.62414823,1
MRK-003,MK-8669,NCIH520,24.44548857,1
MRK-003,MK-8669,OCUBM,20.61760679,1
MRK-003,MK-8669,OV90,24.79055813,1
MRK-003,MK-8669,OVCAR3,52.83598927,1
MRK-003,MK-8669,PA1,32.34647923,1
MRK-003,MK-8669,RKO,11.82256906,1
MRK-003,MK-8669,RPMI7951,23.26839306,1
MRK-003,MK-8669,SKMEL30,26.22380957,1
MRK-003,MK-8669,SKMES1,21.11682863,1
MRK-003,MK-8669,SKOV3,40.08550533,1
MRK-003,MK-8669,SW620,4.377887853,1
MRK-003,MK-8669,SW837,7.12783495,1
MRK-003,MK-8669,T47D,38.439834,1
MRK-003,MK-8669,UACC62,11.85870274,1
MRK-003,MK-8669,UWB1289BRCA1,9.672574878,1
MRK-003,MK-8669,UWB1289,2.924365757,1
MRK-003,MK-8669,VCAP,27.65832722,1
MRK-003,MK-8669,ZR751,9.80985048,1
MRK-003,MK-8776,A2058,8.782392875,1
MRK-003,MK-8776,A2780,8.459922424,1
MRK-003,MK-8776,A375,20.64268984,1
MRK-003,MK-8776,A427,15.56224644,1
MRK-003,MK-8776,CAOV3,37.9456134,1
MRK-003,MK-8776,COLO320DM,28.27484167,1
MRK-003,MK-8776,DLD1,0.251645829,1
MRK-003,MK-8776,EFM192B,6.84393387,1
MRK-003,MK-8776,ES2,5.714054162,1
MRK-003,MK-8776,HCT116,3.378748645,1
MRK-003,MK-8776,HT144,8.946612573,1
MRK-003,MK-8776,HT29,10.3306269,1
MRK-003,MK-8776,KPL1,9.052012456,1
MRK-003,MK-8776,LNCAP,-1.28644515,1
MRK-003,MK-8776,LOVO,14.67489273,1
MRK-003,MK-8776,MDAMB436,9.419850512,1
MRK-003,MK-8776,MSTO,-11.67641589,1
MRK-003,MK-8776,NCIH1650,7.85716649,1
MRK-003,MK-8776,NCIH2122,-13.27483884,1
MRK-003,MK-8776,NCIH23,14.06928957,1
MRK-003,MK-8776,NCIH460,-2.101358255,1
MRK-003,MK-8776,NCIH520,5.941311756,1
MRK-003,MK-8776,OCUBM,12.98629592,1
MRK-003,MK-8776,OV90,1.08844947,1
MRK-003,MK-8776,OVCAR3,16.70971392,1
MRK-003,MK-8776,PA1,22.70576128,1
MRK-003,MK-8776,RKO,-3.848464078,1
MRK-003,MK-8776,RPMI7951,17.11919177,1
MRK-003,MK-8776,SKMEL30,38.49761653,1
MRK-003,MK-8776,SKMES1,0.869472661,1
MRK-003,MK-8776,SKOV3,25.92829771,1
MRK-003,MK-8776,SW620,0.613169249,1
MRK-003,MK-8776,SW837,-17.80938865,1
MRK-003,MK-8776,T47D,10.24907785,1
MRK-003,MK-8776,UACC62,11.48166683,1
MRK-003,MK-8776,UWB1289BRCA1,3.3821337,1
MRK-003,MK-8776,UWB1289,-3.870762719,1
MRK-003,MK-8776,VCAP,13.79906022,1
MRK-003,MK-8776,ZR751,-9.830431315,1
MRK-003,OXALIPLATIN,A2058,0.903598054,0
MRK-003,OXALIPLATIN,A2780,-28.10423315,0
MRK-003,OXALIPLATIN,A375,-18.00420656,0
MRK-003,OXALIPLATIN,A427,-7.145218149,0
MRK-003,OXALIPLATIN,CAOV3,-24.54155202,0
MRK-003,OXALIPLATIN,COLO320DM,3.709079906,0
MRK-003,OXALIPLATIN,DLD1,-11.80412128,0
MRK-003,OXALIPLATIN,EFM192B,-37.00959264,0
MRK-003,OXALIPLATIN,ES2,-25.81373858,0
MRK-003,OXALIPLATIN,HCT116,-15.95390796,0
MRK-003,OXALIPLATIN,HT144,-11.76477,0
MRK-003,OXALIPLATIN,HT29,-8.166496518,0
MRK-003,OXALIPLATIN,KPL1,-4.654067103,0
MRK-003,OXALIPLATIN,LNCAP,-15.54454972,0
MRK-003,OXALIPLATIN,LOVO,-24.23858389,0
MRK-003,OXALIPLATIN,MDAMB436,-27.05307902,0
MRK-003,OXALIPLATIN,MSTO,-17.04417767,0
MRK-003,OXALIPLATIN,NCIH1650,-14.85967662,0
MRK-003,OXALIPLATIN,NCIH2122,-16.54405671,0
MRK-003,OXALIPLATIN,NCIH23,-22.3910292,0
MRK-003,OXALIPLATIN,NCIH460,-49.67393913,0
MRK-003,OXALIPLATIN,NCIH520,-11.53572802,0
MRK-003,OXALIPLATIN,OCUBM,-7.815662756,0
MRK-003,OXALIPLATIN,OV90,-22.82255861,0
MRK-003,OXALIPLATIN,OVCAR3,4.171519717,0
MRK-003,OXALIPLATIN,PA1,-32.73991917,0
MRK-003,OXALIPLATIN,RKO,-22.92432053,0
MRK-003,OXALIPLATIN,RPMI7951,-24.61408423,0
MRK-003,OXALIPLATIN,SKMEL30,-9.803836661,0
MRK-003,OXALIPLATIN,SKMES1,-7.269713383,0
MRK-003,OXALIPLATIN,SKOV3,-3.397576252,0
MRK-003,OXALIPLATIN,SW620,-16.46513547,0
MRK-003,OXALIPLATIN,SW837,-14.41130645,0
MRK-003,OXALIPLATIN,T47D,-36.18713523,0
MRK-003,OXALIPLATIN,UACC62,-22.29959493,0
MRK-003,OXALIPLATIN,UWB1289BRCA1,-16.61545154,0
MRK-003,OXALIPLATIN,UWB1289,-24.17888033,0
MRK-003,OXALIPLATIN,VCAP,-3.942389132,0
MRK-003,OXALIPLATIN,ZR751,-22.2414061,0
MRK-003,PACLITAXEL,A2058,10.84760363,3
MRK-003,PACLITAXEL,A2780,15.52278371,3
MRK-003,PACLITAXEL,A375,61.18937958,3
MRK-003,PACLITAXEL,A427,12.55093445,3
MRK-003,PACLITAXEL,CAOV3,5.420876346,3
MRK-003,PACLITAXEL,COLO320DM,43.04488651,3
MRK-003,PACLITAXEL,DLD1,25.94860086,3
MRK-003,PACLITAXEL,EFM192B,0.158588292,3
MRK-003,PACLITAXEL,ES2,44.62056798,3
MRK-003,PACLITAXEL,HCT116,10.63500301,3
MRK-003,PACLITAXEL,HT144,37.36052071,3
MRK-003,PACLITAXEL,HT29,12.60896278,3
MRK-003,PACLITAXEL,KPL1,7.327154412,3
MRK-003,PACLITAXEL,LNCAP,-26.38808471,3
MRK-003,PACLITAXEL,LOVO,21.69350126,3
MRK-003,PACLITAXEL,MDAMB436,11.8834975,3
MRK-003,PACLITAXEL,MSTO,-8.406019911,3
MRK-003,PACLITAXEL,NCIH1650,14.1222062,3
MRK-003,PACLITAXEL,NCIH2122,-16.25319265,3
MRK-003,PACLITAXEL,NCIH23,13.87801265,3
MRK-003,PACLITAXEL,NCIH460,28.58064629,3
MRK-003,PACLITAXEL,NCIH520,14.28061993,3
MRK-003,PACLITAXEL,OCUBM,-12.51010828,3
MRK-003,PACLITAXEL,OV90,29.66080192,3
MRK-003,PACLITAXEL,OVCAR3,18.81339122,3
MRK-003,PACLITAXEL,PA1,19.2094457,3
MRK-003,PACLITAXEL,RKO,-18.04446765,3
MRK-003,PACLITAXEL,RPMI7951,14.64741977,3
MRK-003,PACLITAXEL,SKMEL30,28.10055931,3
MRK-003,PACLITAXEL,SKMES1,41.1914245,3
MRK-003,PACLITAXEL,SKOV3,17.64286408,3
MRK-003,PACLITAXEL,SW620,15.44693429,3
MRK-003,PACLITAXEL,SW837,9.111959779,3
MRK-003,PACLITAXEL,T47D,17.3081202,3
MRK-003,PACLITAXEL,UACC62,21.2064771,3
MRK-003,PACLITAXEL,UWB1289BRCA1,22.72672425,3
MRK-003,PACLITAXEL,UWB1289,-3.659518507,3
MRK-003,PACLITAXEL,VCAP,28.84721015,3
MRK-003,PACLITAXEL,ZR751,8.534851871,3
MRK-003,PD325901,A2058,16.75382231,0
MRK-003,PD325901,A2780,15.5578008,0
MRK-003,PD325901,A375,12.16321685,0
MRK-003,PD325901,A427,22.65986615,0
MRK-003,PD325901,CAOV3,19.4745947,0
MRK-003,PD325901,COLO320DM,9.575855168,0
MRK-003,PD325901,DLD1,10.41953781,0
MRK-003,PD325901,EFM192B,12.01005974,0
MRK-003,PD325901,ES2,2.495437897,0
MRK-003,PD325901,HCT116,-7.229214854,0
MRK-003,PD325901,HT144,16.81826664,0
MRK-003,PD325901,HT29,13.25373772,0
MRK-003,PD325901,KPL1,27.80127041,0
MRK-003,PD325901,LNCAP,39.26101661,0
MRK-003,PD325901,LOVO,20.92326198,0
MRK-003,PD325901,MDAMB436,9.515677904,0
MRK-003,PD325901,MSTO,17.37944507,0
MRK-003,PD325901,NCIH1650,-1.426432036,0
MRK-003,PD325901,NCIH2122,13.60578719,0
MRK-003,PD325901,NCIH23,3.804326811,0
MRK-003,PD325901,NCIH460,0.47843509,0
MRK-003,PD325901,NCIH520,-1.15865418,0
MRK-003,PD325901,OCUBM,22.06637597,0
MRK-003,PD325901,OV90,12.11547515,0
MRK-003,PD325901,OVCAR3,51.62670242,0
MRK-003,PD325901,PA1,24.90972781,0
MRK-003,PD325901,RKO,7.323171986,0
MRK-003,PD325901,RPMI7951,3.27140313,0
MRK-003,PD325901,SKMEL30,-1.20790213,0
MRK-003,PD325901,SKMES1,0.710906061,0
MRK-003,PD325901,SKOV3,10.43966892,0
MRK-003,PD325901,SW620,-5.540681379,0
MRK-003,PD325901,SW837,8.581229084,0
MRK-003,PD325901,T47D,28.15700653,0
MRK-003,PD325901,UACC62,4.692395979,0
MRK-003,PD325901,UWB1289BRCA1,13.40130067,0
MRK-003,PD325901,UWB1289,8.036465095,0
MRK-003,PD325901,VCAP,12.62447634,0
MRK-003,PD325901,ZR751,-1.74185497,0
MRK-003,SN-38,A2058,9.601583441,2
MRK-003,SN-38,A2780,14.57369229,2
MRK-003,SN-38,A375,22.68725985,2
MRK-003,SN-38,A427,-3.76565118,2
MRK-003,SN-38,CAOV3,19.95814146,2
MRK-003,SN-38,COLO320DM,9.215883993,2
MRK-003,SN-38,DLD1,3.853692394,2
MRK-003,SN-38,EFM192B,11.60795742,2
MRK-003,SN-38,ES2,6.795367529,2
MRK-003,SN-38,HCT116,5.058863859,2
MRK-003,SN-38,HT144,18.27207237,2
MRK-003,SN-38,HT29,1.362805948,2
MRK-003,SN-38,KPL1,18.39504609,2
MRK-003,SN-38,LNCAP,-1.573004821,2
MRK-003,SN-38,LOVO,-4.459780718,2
MRK-003,SN-38,MDAMB436,9.25312772,2
MRK-003,SN-38,MSTO,13.72691842,2
MRK-003,SN-38,NCIH1650,10.18788165,2
MRK-003,SN-38,NCIH2122,6.755177176,2
MRK-003,SN-38,NCIH23,18.67542661,2
MRK-003,SN-38,NCIH460,12.29508557,2
MRK-003,SN-38,NCIH520,-0.605565074,2
MRK-003,SN-38,OCUBM,10.29894189,2
MRK-003,SN-38,OV90,-8.796350762,2
MRK-003,SN-38,OVCAR3,20.25167815,2
MRK-003,SN-38,PA1,31.35526371,2
MRK-003,SN-38,RKO,15.07454715,2
MRK-003,SN-38,RPMI7951,29.36783073,2
MRK-003,SN-38,SKMEL30,15.59178113,2
MRK-003,SN-38,SKMES1,6.841617709,2
MRK-003,SN-38,SKOV3,20.24654996,2
MRK-003,SN-38,SW620,5.491668605,2
MRK-003,SN-38,SW837,8.197672843,2
MRK-003,SN-38,T47D,14.34423202,2
MRK-003,SN-38,UACC62,16.27868317,2
MRK-003,SN-38,UWB1289BRCA1,13.99293471,2
MRK-003,SN-38,UWB1289,-8.807169197,2
MRK-003,SN-38,VCAP,8.416764154,2
MRK-003,SN-38,ZR751,9.532626137,2
MRK-003,SORAFENIB,A2058,14.15113797,1
MRK-003,SORAFENIB,A2780,5.055918013,1
MRK-003,SORAFENIB,A375,17.81761194,1
MRK-003,SORAFENIB,A427,10.3496919,1
MRK-003,SORAFENIB,CAOV3,12.36818801,1
MRK-003,SORAFENIB,COLO320DM,13.63304859,1
MRK-003,SORAFENIB,DLD1,15.33830813,1
MRK-003,SORAFENIB,EFM192B,4.275508867,1
MRK-003,SORAFENIB,ES2,8.177008675,1
MRK-003,SORAFENIB,HCT116,10.35397263,1
MRK-003,SORAFENIB,HT144,15.9938666,1
MRK-003,SORAFENIB,HT29,3.187782458,1
MRK-003,SORAFENIB,KPL1,3.12155898,1
MRK-003,SORAFENIB,LNCAP,4.850356145,1
MRK-003,SORAFENIB,LOVO,0.578392953,1
MRK-003,SORAFENIB,MDAMB436,6.906621898,1
MRK-003,SORAFENIB,MSTO,-8.371746884,1
MRK-003,SORAFENIB,NCIH1650,9.298988476,1
MRK-003,SORAFENIB,NCIH2122,16.60646963,1
MRK-003,SORAFENIB,NCIH23,11.95764817,1
MRK-003,SORAFENIB,NCIH460,8.348790472,1
MRK-003,SORAFENIB,NCIH520,16.28076055,1
MRK-003,SORAFENIB,OCUBM,11.94670841,1
MRK-003,SORAFENIB,OV90,9.080673717,1
MRK-003,SORAFENIB,OVCAR3,6.479706256,1
MRK-003,SORAFENIB,PA1,17.59213392,1
MRK-003,SORAFENIB,RKO,4.127834442,1
MRK-003,SORAFENIB,RPMI7951,14.36273714,1
MRK-003,SORAFENIB,SKMEL30,13.43911127,1
MRK-003,SORAFENIB,SKMES1,21.47860522,1
MRK-003,SORAFENIB,SKOV3,29.31030464,1
MRK-003,SORAFENIB,SW620,17.24959309,1
MRK-003,SORAFENIB,SW837,16.10081111,1
MRK-003,SORAFENIB,T47D,1.810472401,1
MRK-003,SORAFENIB,UACC62,13.93803228,1
MRK-003,SORAFENIB,UWB1289BRCA1,7.233729913,1
MRK-003,SORAFENIB,UWB1289,7.458577598,1
MRK-003,SORAFENIB,VCAP,13.57360594,1
MRK-003,SORAFENIB,ZR751,-2.696004205,1
MRK-003,SUNITINIB,A2058,16.49994416,0
MRK-003,SUNITINIB,A2058,15.92217251,0
MRK-003,SUNITINIB,A2780,3.868063187,0
MRK-003,SUNITINIB,A375,14.30035833,0
MRK-003,SUNITINIB,A375,1.743217346,0
MRK-003,SUNITINIB,A427,11.47982278,0
MRK-003,SUNITINIB,A427,18.39937053,0
MRK-003,SUNITINIB,CAOV3,15.04721649,0
MRK-003,SUNITINIB,CAOV3,-8.166013809,0
MRK-003,SUNITINIB,COLO320DM,16.51604072,0
MRK-003,SUNITINIB,COLO320DM,4.752451881,0
MRK-003,SUNITINIB,DLD1,7.295688242,0
MRK-003,SUNITINIB,EFM192B,-1.014017579,0
MRK-003,SUNITINIB,EFM192B,17.19637796,0
MRK-003,SUNITINIB,ES2,-1.188688634,0
MRK-003,SUNITINIB,ES2,-2.440958309,0
MRK-003,SUNITINIB,HCT116,10.68954306,0
MRK-003,SUNITINIB,HCT116,0.964020108,0
MRK-003,SUNITINIB,HT144,10.35511467,0
MRK-003,SUNITINIB,HT29,12.20181444,0
MRK-003,SUNITINIB,HT29,27.87770645,0
MRK-003,SUNITINIB,KPL1,9.945046164,0
MRK-003,SUNITINIB,LNCAP,-10.25000138,0
MRK-003,SUNITINIB,LOVO,8.827875308,0
MRK-003,SUNITINIB,LOVO,23.33714943,0
MRK-003,SUNITINIB,MDAMB436,5.589483652,0
MRK-003,SUNITINIB,MSTO,7.136527935,0
MRK-003,SUNITINIB,NCIH1650,7.442366506,0
MRK-003,SUNITINIB,NCIH1650,19.19309501,0
MRK-003,SUNITINIB,NCIH2122,11.06450767,0
MRK-003,SUNITINIB,NCIH2122,14.40942372,0
MRK-003,SUNITINIB,NCIH23,9.163150515,0
MRK-003,SUNITINIB,NCIH23,0.910975133,0
MRK-003,SUNITINIB,NCIH460,-1.600910114,0
